file_name,title,shot,kmeans_cluster,hdbscan_cluster,hdbscan_membership_prob
SE084787.JPEG,다정종합병원,cu_trg,2,0,1.0
SD068816.JPEG,이현세 극화시리즈,fs_trg,13,1,0.9982395919567596
SE085061.JPEG,다정종합병원,ms_trg,8,0,0.9281246360256011
SG149361.JPEG,심술100단 시리즈,fs_trg,12,0,0.9805477400232582
SE084757.JPEG,다정종합병원,ms_trg,6,0,0.8696155272681896
SD115099.JPEG,여기사는 더 이상 검을 들지 않았다,fs_trg,4,0,0.9918768045179048
SG171549.JPEG,야수,ms_trg,5,0,0.8860683571898665
SG117866.JPEG,어느날 절친이 남자가 되어버렸다,ms_trg,11,0,1.0
SG112454.JPEG,사랑을 피하여,ms_trg,14,0,1.0
SD134461.JPEG,만인지상,ms_trg,10,-1,0.0
SD127315.JPEG,너에게 하고 싶은 말,ms_trg,11,0,1.0
SD115233.JPEG,여기사는 더 이상 검을 들지 않았다,ms_trg,4,0,1.0
SG112880.JPEG,사랑을 피하여,ms_trg,14,0,1.0
SD115121.JPEG,여기사는 더 이상 검을 들지 않았다,ms_trg,4,0,0.9594228911335839
SD129473.JPEG,편지창조,cu_trg,6,0,0.9487876992825963
SG178436.JPEG,전학생은 외계인,cu_trg,8,0,1.0
